"Stichtagdatjahr","DatenstandCd","HAArtLevel1Sort","HAArtLevel1Cd","HAArtLevel1Lang","HASTWESort","HASTWECd","HASTWELang","RaumSort","RaumCd","RaumLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzHA","HAPreisWohnflaeche","HAMedianPreis","HASumPreis"
2012,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",5,"5","5-Zimmer","1–3",5780,815000,K
2012,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",6,"6","6-Zimmer und mehr","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",1,"1","1-Zimmer","1–3",10083,435800,K
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",2,"2","2-Zimmer","1–3",7623,777500,K
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",3,"3","3-Zimmer","17",7559,945000,17029799
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",4,"4","4-Zimmer","1–3",6510,651000,K
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",5,"5","5-Zimmer","1–3",7357,1030000,K
2012,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",6,"6","6-Zimmer und mehr","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",1,"1","1-Zimmer","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",2,"2","2-Zimmer","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",3,"3","3-Zimmer","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",4,"4","4-Zimmer","0",,,
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",5,"5","5-Zimmer","1–3",6102,767500,K
2012,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",1,"1","1-Zimmer","22",10517,315430,7493249
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",2,"2","2-Zimmer","109",8783,800000,88014751
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",3,"3","3-Zimmer","169",9133,940000,187578362
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",4,"4","4-Zimmer","152",10047,1237500,213609206
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",5,"5","5-Zimmer","53",11422,1600000,95671120
2013,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",6,"6","6-Zimmer und mehr","15",12127,2000000,31321469
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",1,"1","1-Zimmer","1–3",19517,566000,K
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",3,"3","3-Zimmer","1–3",13333,1200000,K
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",4,"4","4-Zimmer","1–3",14474,1100000,K
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",5,"5","5-Zimmer","1–3",11250,1485000,K
2013,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",1,"1","1-Zimmer","1–3",19517,566000,K
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",4,"4","4-Zimmer","1–3",14474,1100000,K
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",5,"5","5-Zimmer","1–3",11250,1485000,K
2013,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",3,"3","3-Zimmer","1–3",13333,1200000,K
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",2,"2","2-Zimmer","1–3",16216,1200000,K
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",3,"3","3-Zimmer","9",10476,880000,8235000
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",4,"4","4-Zimmer","8",8839,781930,7400000
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",5,"5","5-Zimmer","1–3",10480,1310000,K
2013,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",6,"6","6-Zimmer und mehr","1–3",10561,2190000,K
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",2,"2","2-Zimmer","1–3",16216,1200000,K
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",3,"3","3-Zimmer","6–8",11368,1130000,7385000
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",4,"4","4-Zimmer","1–3",6859,615000,K
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",5,"5","5-Zimmer","1–3",10480,1310000,K
2013,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",6,"6","6-Zimmer und mehr","1–3",10561,2190000,K
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",3,"3","3-Zimmer","1–3",4797,425000,K
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",4,"4","4-Zimmer","1–3",4010,405000,K
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",4,"4","4-Zimmer","4",10977,1170570,5360000
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",1,"1","1-Zimmer","2–6",8282,237500,475000
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",2,"2","2-Zimmer","38",8443,795000,29545000
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",3,"3","3-Zimmer","41",8364,910000,41575000
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",4,"4","4-Zimmer","34",7917,1097500,39936000
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",5,"5","5-Zimmer","1–3",7042,1387500,K
2013,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",1,"1","1-Zimmer","1–3",11207,325000,K
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",2,"2","2-Zimmer","33",8491,830000,26795000
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",3,"3","3-Zimmer","38–40",8333,910000,39185000
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",4,"4","4-Zimmer","34",7917,1097500,39936000
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",5,"5","5-Zimmer","1–3",7042,1387500,K
2013,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",2,"2","2-Zimmer","1–3",10364,570000,K
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",1,"1","1-Zimmer","1–3",5357,150000,K
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",2,"2","2-Zimmer","2–4",7615,520000,2180000
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",3,"3","3-Zimmer","1–3",15214,1195000,K
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",2,"2","2-Zimmer","11",11124,985000,11015000
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",3,"3","3-Zimmer","12",9140,1053000,11554000
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",4,"4","4-Zimmer","6-8",9848,1445000,10882000
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",5,"5","5-Zimmer","1–3",12376,2297500,K
2013,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",3,"3","3-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",2,"2","2-Zimmer","11",11124,985000,11015000
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",3,"3","3-Zimmer","9–11",9147,1109000,10904000
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",4,"4","4-Zimmer","7",9848,1445000,10882000
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",5,"5","5-Zimmer","1–3",12376,2297500,K
2013,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",3,"3","3-Zimmer","1–3",8442,650000,K
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",2,"2","2-Zimmer","16",8725,1020000,16718000
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",3,"3","3-Zimmer","19",13175,1660000,34108000
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",4,"4","4-Zimmer","10-12",15508,2525000,25817000
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",5,"5","5-Zimmer","1–3",13761,3110000,K
2013,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",2,"2","2-Zimmer","1–3",4533,276500,K
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",3,"3","3-Zimmer","1–3",9231,960000,K
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",5,"5","5-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",2,"2","2-Zimmer","13–15",8873,1100000,16165000
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",3,"3","3-Zimmer","16–18",13175,1660000,33148000
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",4,"4","4-Zimmer","10",15508,2525000,25817000
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",5,"5","5-Zimmer","1–3",13761,3110000,K
2013,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",2,"2","2-Zimmer","2–6",7017,465000,2614500
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",3,"3","3-Zimmer","2–6",11763,972250,7640000
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",4,"4","4-Zimmer","3–5",16100,1625000,8610000
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",5,"5","5-Zimmer","9",8545,1149500,12931000
2013,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",2,"2","2-Zimmer","1–3",7133,500000,K
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",3,"3","3-Zimmer","1–3",11383,850000,K
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",4,"4","4-Zimmer","1–3",11913,1370000,K
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",5,"5","5-Zimmer","1–3",9769,1190000,K
2013,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",2,"2","2-Zimmer","1–3",6900,430000,K
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",3,"3","3-Zimmer","1–3",12609,1450000,K
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",4,"4","4-Zimmer","2–4",16175,1812500,7240000
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",5,"5","5-Zimmer","6–8",8515,1149500,10551000
2013,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",1,"1","1-Zimmer","1–3",4195,160000,K
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",2,"2","2-Zimmer","7",13889,1340000,7325000
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",3,"3","3-Zimmer","10",15239,1560500,16473500
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",4,"4","4-Zimmer","20",14191,1575000,32855000
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",5,"5","5-Zimmer","12",12710,1830000,23880000
2013,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",6,"6","6-Zimmer und mehr","4–12",14263,2125850,9251700
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",2,"2","2-Zimmer","1–3",14725,1340000,K
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",3,"3","3-Zimmer","5",15517,1350000,7143500
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",4,"4","4-Zimmer","6",14860,2195000,12760000
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",5,"5","5-Zimmer","6",15045,2040000,13520000
2013,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",6,"6","6-Zimmer und mehr","1–3",19250,2079000,K
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",2,"2","2-Zimmer","1–3",15444,1600000,K
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",3,"3","3-Zimmer","1–3",8087,715000,K
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",4,"4","4-Zimmer","7",13636,1500000,10635000
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",5,"5","5-Zimmer","1–4",11571,1800000,7280000
2013,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",6,"6","6-Zimmer und mehr","1–3",14042,3370000,K
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",2,"2","2-Zimmer","1–3",14519,1002500,K
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",3,"3","3-Zimmer","1–3",24752,2500000,K
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",4,"4","4-Zimmer","1–3",23019,2740000,K
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",5,"5","5-Zimmer","1–3",13206,1730000,K
2013,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",6,"6","6-Zimmer und mehr","1–3",14485,2172700,K
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",1,"1","1-Zimmer","1–3",4195,160000,K
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",2,"2","2-Zimmer","1–3",6598,390000,K
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",3,"3","3-Zimmer","1–3",22064,2700000,K
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",4,"4","4-Zimmer","4–6",4195,440000,3980000
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",5,"5","5-Zimmer","1–3",9184,1350000,K
2013,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",6,"6","6-Zimmer und mehr","1–3",10062,1630000,K
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",1,"1","1-Zimmer","2–6",16827,550000,1100000
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",2,"2","2-Zimmer","2–6",11603,634620,1269231
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",3,"3","3-Zimmer","8",12850,1200000,10947368
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",4,"4","4-Zimmer","7",13560,1750000,16170000
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",5,"5","5-Zimmer","5",15200,3000000,14350000
2013,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",6,"6","6-Zimmer und mehr","1–3",15349,2580770,K
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",1,"1","1-Zimmer","1–3",24194,750000,K
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",3,"3","3-Zimmer","1–3",20667,1550000,K
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",4,"4","4-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",5,"5","5-Zimmer","1–3",15319,3600000,K
2013,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",1,"1","1-Zimmer","1–3",9459,350000,K
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",2,"2","2-Zimmer","1–3",7857,550000,K
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",3,"3","3-Zimmer","2–6",12850,955000,7997368
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",4,"4","4-Zimmer","4–6",18616,3112500,12070000
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",5,"5","5-Zimmer","1–3",15075,3000000,K
2013,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",2,"2","2-Zimmer","1–3",15349,719230,K
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",3,"3","3-Zimmer","1–3",11475,1400000,K
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",4,"4","4-Zimmer","1–3",11006,1250000,K
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",5,"5","5-Zimmer","1–3",15200,1900000,K
2013,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",6,"6","6-Zimmer und mehr","1–3",15349,2580770,K
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",1,"1","1-Zimmer","1–3",8214,335000,K
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",2,"2","2-Zimmer","1–3",11818,780000,K
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",3,"3","3-Zimmer","5",9149,860000,4355000
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",4,"4","4-Zimmer","9",7353,765000,9045000
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",5,"5","5-Zimmer","3",8500,1360000,3735000
2013,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",1,"1","1-Zimmer","1–3",8214,335000,K
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",2,"2","2-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",3,"3","3-Zimmer","1–3",9149,860000,K
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",4,"4","4-Zimmer","6–8",6559,665000,4950000
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",5,"5","5-Zimmer","1–3",6587,1075000,K
2013,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",6,"6","6-Zimmer und mehr","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",1,"1","1-Zimmer","0",,,
2013,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",2,"2","2-Zimmer","1–3",11818,780000,K
2013,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",3,"3","3-Zimmer","2–4",8986,860000,3495000
2013,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",4,"4","4-Zimmer","1–3",7520,1000000,K
2013,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",5,"5","5-Zimmer","1–3",8522,1585000,K
